_id,School_Id,Org_Name,Telephone,Fax,Email,Contact1_Name,URL,Add1_Line1,Add1_Suburb,Add1_City,Add2_Line1,Add2_Suburb,Add2_City,Add2_Postal_Code,Urban_Rural_Indicator,Org_Type,Definition,Authority,School_Donations,CoEd_Status,KMEPeakBody,Takiwā,Territorial_Authority,Regional_Council,Local_Office_Name,Education_Region,General_Electorate,Māori_Electorate,Statistical_Area_2_Code,Statistical_Area_2_Description,Ward,Col_Id,Col_Name,Latitude,Longitude,Enrolment_Scheme,EQi_Index,Roll_Date,Total,European,Māori,Pacific,Asian,MELAA,Other,International,Isolation_Index,Language_of_Instruction,BoardingFacilities,CohortEntry,Status,DateSchoolOpened
2239,3729,Cromwell Primary School,03-4450264,03-4450238,"","",http://www.cromprimary.school.nz,Molyneux Avenue ,"",Cromwell,Molyneux Avenue,"",Cromwell,"",Small urban area,Contributing,"",State,Donations may be requested,"","","",Central Otago District,Otago Region,Dunedin Office,"Otago, Southland",Waitaki,Te Tai Tonga,"",Cromwell East,Cromwell Ward,"","",-45.045004,169.203515,No,425,2025-04-01T00:00:00,373,316,52,16,30,16,1,0,2.82,All students taught in English,No,No,Open,1865-01-26T00:00:00
2240,373,Cromwell College,03-4451121,03-4451122,"","",http://www.cromwell.school.nz,Barry Avenue ,"",Cromwell,Barry Avenue,"",Cromwell,"",Small urban area,Secondary (Year 7-15),"",State,Donations may be requested,"","","",Central Otago District,Otago Region,Dunedin Office,"Otago, Southland",Waitaki,Te Tai Tonga,"",Cromwell West,Cromwell Ward,"","",-45.043490,169.194500,No,446,2025-04-01T00:00:00,690,561,123,27,89,12,15,3,2.83,All students taught in English,No,No,Open,1979-01-01T00:00:00
2241,3733,East Taieri School,03-489 6737,03-4896737,"","",http://east-taieri.school.nz/,11 Cemetery Road ,East Taieri,Mosgiel,11 Cemetery Road,"",Mosgiel,"",Medium urban area,Contributing,"",State,Donations may be requested,"","","",Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Taieri,Te Tai Tonga,"",East Taieri,Area Outside Ward,"","",-45.889789,170.347121,No,401,2025-04-01T00:00:00,293,281,31,5,11,1,1,0,0.35,All students taught in English,No,No,Open,1858-11-17T00:00:00
2242,3740,George Street Normal School,03-4740825,03-4740826,"","",http://www.georgestreet.school.nz,George Street ,"",Dunedin,George Street,"",Dunedin,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Dunedin,Te Tai Tonga,"",Gardens (Dunedin City),Area Outside Ward,"","",-45.858338,170.511824,No,401,2025-04-01T00:00:00,382,220,19,13,107,32,3,4,0.07,All students taught in English,No,No,Open,1880-04-05T00:00:00
2243,3762,Macandrew Bay School,03-4761004,03-4761908,"","",http://macandrewbay.school.nz,488 Portobello Road ,Macandrew Bay,Dunedin,488 Portobello Road,"",Dunedin,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Dunedin,Te Tai Tonga,"",Macandrew Bay-Company Bay,Area Outside Ward,"","",-45.869697,170.597765,No,388,2025-04-01T00:00:00,124,110,19,1,9,4,0,0,0.28,All students taught in English,No,No,Open,1859-01-26T00:00:00
2244,3765,Maheno School,03-439 5707,03-4395707,"","",http://www.maheno.school.nz/,Short Street ,"",Maheno,Short Street,"",Maheno,"",Rural settlement,Full Primary,"",State,Donations may be requested,"","","",Waitaki District,Otago Region,Dunedin Office,"Otago, Southland",Waitaki,Te Tai Tonga,"",Maheno,Corriedale Ward,"","",-45.167295,170.834255,No,432,2025-04-01T00:00:00,84,68,7,4,11,2,0,0,1.35,All students taught in English,No,No,Open,1875-10-11T00:00:00
2245,381,Kaikorai Valley College,03-453 6035,03-4531602,"","",http://kvcollege.co.nz,Kaikorai Valley Road ,"",Dunedin,Kaikorai Valley Road,"",Dunedin,"",Major urban area,Secondary (Year 7-15),"",State,Donations may be requested,"","","",Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Dunedin,Te Tai Tonga,"",Kaikorai-Bradford,Area Outside Ward,"","",-45.881778,170.467245,No,499,2025-04-01T00:00:00,447,348,82,22,50,19,2,24,0.12,All students taught in English,No,No,Open,1958-02-02T00:00:00
2246,3815,Sacred Heart School (Dunedin),03-4738362,03-4736362,"","",http://www.sacredheartdn.school.nz,63 North Road ,North East Valley,Dunedin,63 North Road,"",Dunedin,"",Major urban area,Contributing,"",State : Integrated,Donations may be requested,"","","",Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Dunedin,Te Tai Tonga,"",North East Valley Knox,Area Outside Ward,"","",-45.853387,170.520981,No,433,2025-04-01T00:00:00,65,24,6,7,39,0,0,3,0.10,All students taught in English,No,No,Open,1895-10-17T00:00:00
2247,3830,St Mary's School (Dunedin),03-4764277,03-4764278,"","",https://stmaryskaikorai.edublogs.org/,6 A Cromwell Street ,Wakari,Dunedin,6 A Cromwell Street,"",Dunedin,"",Major urban area,Contributing,"",State : Integrated,Donations may be requested,"","","",Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Dunedin,Te Tai Tonga,"",Wakari,Area Outside Ward,"","",-45.861479,170.480336,No,426,2025-04-01T00:00:00,58,12,3,1,47,1,1,0,0.08,All students taught in English,No,No,Open,1913-02-03T00:00:00
2248,3855,Waitahuna School,03-4859875,"","","",http://www.waitahunaschool.blogspot.co.nz,18 Sunderland Street ,"",Waitahuna,18 Sunderland Street,"",Waitahuna,"",Rural other,Contributing,"",State,Donations may be requested,"","","",Clutha District,Otago Region,Dunedin Office,"Otago, Southland",Taieri,Te Tai Tonga,"",Tuapeka,Lawrence-Tuapeka Ward,"","",-45.986387,169.759100,No,447,2025-04-01T00:00:00,4,4,2,0,0,0,0,0,1.63,All students taught in English,No,No,Open,1873-01-26T00:00:00
2249,3858,Waiwera South School,03-4157973,03-4157379,"","",http://www.waiwerasouth.school.nz,May Street ,"",Waiwera South,May Street,"",Waiwera South,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Clutha District,Otago Region,Dunedin Office,"Otago, Southland",Southland,Te Tai Tonga,"",Clinton,Clinton Ward,"","",-46.216283,169.489400,No,439,2025-04-01T00:00:00,25,22,4,1,0,1,0,0,1.72,All students taught in English,No,No,Open,1869-05-26T00:00:00
2250,395,Northern Southland College,03-2487121,03-2487120,"","",http://www.nsc.school.nz,Maria Street ,"",Lumsden,Maria Street,"",Lumsden,"",Rural settlement,Secondary (Year 7-15),"",State,Donations may be requested,"","","",Southland District,Southland Region,Invercargill Office,"Otago, Southland",Southland,Te Tai Tonga,"",Lumsden-Balfour,Mararoa Waimea Ward,"","",-45.744018,168.448746,No,463,2025-04-01T00:00:00,202,140,34,5,48,1,2,0,1.95,All students taught in English,No,No,Open,1976-02-03T00:00:00
2251,2542,Argyll East School,06-8575102,"","","",http://www.argylleast.school.nz,1071 Argyll Road ,"",Otane,1071 Argyll Road,"",Otane,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Central Hawke's Bay District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,"",Mangaonuku,Aramoana-Ruahine Ward,"","",-39.861195,176.532535,No,447,2025-04-01T00:00:00,75,64,16,4,1,0,1,0,0.89,All students taught in English,No,No,Open,1905-07-17T00:00:00
2252,2547,Bridge Pa School,06-8799364,"","","",http://bridgepa.school.nz,42 Maraekakaho Road ,"",Bridge Pa,42 Maraekakaho Road,"",Bridge Pa,"",Rural other,Full Primary,"",State,Donations may be requested,"","","",Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,"",Bridge Pa,Heretaunga General Ward,"","",-39.649051,176.754604,No,522,2025-04-01T00:00:00,101,5,99,2,0,0,0,0,0.21,All students taught in English,No,No,Open,1967-01-26T00:00:00
2253,2560,Flaxmere Primary School,06-8798210,06-8796555,"","",http://www.flaxmere.school.nz,20 Henderson Road ,Flaxmere,Hastings,20 Henderson Road,"",Hastings,"",Large urban area,Full Primary,"",State,Donations may be requested,"","","",Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,"",Flaxmere Park,Flaxmere General Ward,"","",-39.622396,176.791421,No,541,2025-04-01T00:00:00,423,35,289,157,8,1,1,0,0.20,All students taught in te reo Māori or a Pacific language,No,No,Open,1970-01-26T00:00:00
2254,2564,Gisborne Central School,06-8675073,06-8671928,"","",http://www.gisbornecentral.school.nz,7 Central Street ,Whataupoko,Gisborne,7 Central Street,"",Gisborne,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,"",Whataupoko West,Tairāwhiti General Ward,"","",-38.654952,178.030442,No,429,2025-04-01T00:00:00,349,190,116,2,37,12,2,0,0.84,All students taught in English,No,No,Open,1872-01-26T00:00:00
2255,3106,TKKM o Whangaroa,09-4050203,09-4050808,"","","",2209 Wainui Road ,Matauri Bay,Northland,2209 Wainui Road,"",Northland,"",Rural settlement,Composite,"",State,Donations may be requested,"",Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,"",Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Whakarara,Bay of Islands-Whangaroa General Ward,"","",-35.041691,173.895554,No,540,2025-04-01T00:00:00,45,5,44,1,0,0,0,0,2.26,All students taught in te reo Māori,No,No,Open,1999-11-11T00:00:00
2256,3117,Te Kura Kaupapa Māori o Hokianga,09-4058427,09-4058426,"","","",68 Koutu Point Road ,"",Opononi,68 Koutu Point Road,"",Opononi,"",Rural other,Composite,"",State,Donations may be requested,"",Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,"",Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,"",Hokianga South,Kaikohe-Hokianga General Ward,"","",-35.473084,173.406341,No,524,2025-04-01T00:00:00,135,10,132,14,0,2,0,0,2.65,All students taught in te reo Māori,No,No,Open,2003-01-29T00:00:00
2257,312,Rangiora High School,03-3118888,03-3138005,"","",http://www.rangiorahigh.school.nz,East Belt ,"",Rangiora,East Belt,"",Rangiora,"",Medium urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,"",Rangiora North East,Rangiora-Ashley Ward,"","",-43.298192,172.598729,No,452,2025-04-01T00:00:00,1770,1634,280,54,121,13,13,63,0.46,All students taught in English,No,No,Open,1884-01-30T00:00:00
2258,3181,Auckland Point School,03-5487970,03-5487973,"","",http://www.aps.school.nz,111 Haven Road ,"",Nelson,111 Haven Road,"",Nelson,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Nelson City,Nelson Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,"",Port Nelson,Central General Ward,"","",-41.268292,173.277868,No,498,2025-04-01T00:00:00,85,56,22,13,6,3,1,1,0.03,All students taught in English,No,No,Open,1927-02-07T00:00:00
2259,3182,Birchwood School,03-5473028,03-5473026,"","",http://www.birchwood.school.nz,15 Durham Street ,Stoke,Nelson,15 Durham Street,"",Nelson,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Nelson City,Nelson Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,"",Broadgreen-Monaco,Stoke-Tāhunanui General Ward,"","",-41.306739,173.224448,No,456,2025-04-01T00:00:00,228,179,53,16,30,4,3,0,0.22,All students taught in English,No,No,Open,1976-01-26T00:00:00
2260,3184,Broadgreen Intermediate,03-5477131,03-5472959,"","",http://www.broadgreen.school.nz,193 Nayland Road ,Stoke,Nelson,193 Nayland Road,"",Nelson,"",Large urban area,Intermediate,"",State,Donations may be requested,"","","",Nelson City,Nelson Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,"",Nayland,Stoke-Tāhunanui General Ward,"","",-41.306113,173.232856,No,469,2025-04-01T00:00:00,500,376,102,30,50,25,2,3,0.20,Some students taught in te reo Māori,No,No,Open,1971-02-01T00:00:00
2261,3189,Enner Glynn School,03-5477480,03-5472859,"","",http://www.ennerglynn.school.nz,10 The Ridgeway ,Stoke,Nelson,10 The Ridgeway,"",Nelson,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Nelson City,Nelson Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,"",Enner Glynn,Stoke-Tāhunanui General Ward,"","",-41.305570,173.253976,No,425,2025-04-01T00:00:00,303,259,31,7,22,8,1,0,0.13,All students taught in English,No,No,Open,1957-02-05T00:00:00
2262,3192,Granity School,03-7828109,"","","",https://granity.school.nz/ ,83 Torea Street ,"",Granity,83 Torea Street,"",Granity,"",Rural settlement,Full Primary,"",State,Donations may be requested,"","","",Buller District,West Coast Region,Nelson Office,"Nelson, Marlborough, West Coast",West Coast-Tasman,Te Tai Tonga,"",Buller Coalfields,Seddon Ward,"","",-41.630018,171.852480,No,533,2025-04-01T00:00:00,29,25,12,0,0,3,0,0,4.13,All students taught in English,No,No,Open,1880-01-26T00:00:00
2263,3206,Motueka South School,03-5287533,03-5287584,"","",http://www.motuekasouth.school.nz,Courtney Street ,"",Motueka,Courtney Street,"",Motueka,"",Small urban area,Full Primary,"",State,Donations may be requested,"","","",Tasman District,Tasman Region,Nelson Office,"Nelson, Marlborough, West Coast",West Coast-Tasman,Te Tai Tonga,"",Motueka West,Motueka Ward,"","",-41.127726,173.008469,No,454,2025-04-01T00:00:00,187,152,33,12,21,3,2,0,0.64,All students taught in English,No,No,Open,1958-01-26T00:00:00
2264,3210,Nelson Intermediate,03-5489572,03-5489550,"","",http://www.nelsonintermediate.school.nz,112 Tipahi Street ,"",Nelson,112 Tipahi Street,"",Nelson,"",Large urban area,Intermediate,"",State,Donations may be requested,"","","",Nelson City,Nelson Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,"",Victory,Central General Ward,"","",-41.289280,173.267367,No,457,2025-04-01T00:00:00,406,249,75,18,83,9,9,1,0.09,All students taught in English,No,No,Open,1951-01-29T00:00:00
2265,3214,Ranzau School,03-5447083,03-5447083,"","",http://www.ranzau.school.nz,111 Ranzau Road ,"",Hope,111 Ranzau Road,"",Hope,"",Rural other,Contributing,"",State,Donations may be requested,"","","",Tasman District,Tasman Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,"",Appleby (Tasman District),Richmond Ward,"","",-41.348834,173.148589,No,433,2025-04-01T00:00:00,112,92,26,3,2,2,5,0,0.41,All students taught in English,No,No,Open,1858-11-17T00:00:00
2266,3223,Stoke School,03-5477582,03-5477482,"","",http://www.stoke.school.nz,601 Main Road ,Stoke,Nelson,601 Main Road,"",Nelson,"",Large urban area,Contributing,"",State,Donations may be requested,"","","",Nelson City,Nelson Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,"",Omaio,Stoke-Tāhunanui General Ward,"","",-41.316379,173.230619,No,481,2025-04-01T00:00:00,201,106,51,14,41,6,2,0,0.21,All students taught in English,No,No,Open,1858-11-17T00:00:00
2267,3234,Wakefield School,03-5418332,"","","",http://www.wakefield.school.nz,66 Edward Street ,"",Wakefield,66 Edward Street,"",Wakefield,"",Small urban area,Full Primary,"",State,Donations may be requested,"","","",Tasman District,Tasman Region,Nelson Office,"Nelson, Marlborough, West Coast",West Coast-Tasman,Te Tai Tonga,"",Wakefield,Moutere-Waimea Ward,"","",-41.407999,173.044337,No,439,2025-04-01T00:00:00,237,231,34,1,1,3,1,0,0.63,All students taught in English,No,No,Open,1858-11-17T00:00:00
2268,324,Avonside Girls' High School,03-3897199,03-3899250,"","",http://www.avonside.school.nz,209 Travis Road ,North New Brighton,Christchurch,209 Travis Road,"",Christchurch,"",Major urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,"",North Beach,Coastal Ward,"","",-43.493984,172.707457,No,471,2025-04-01T00:00:00,1114,930,275,113,99,15,14,58,0.27,All students taught in English,No,No,Open,1927-12-01T00:00:00
2269,326,Villa Maria College,03-3484165,03-3484163,"","",http://www.villa.school.nz,21 Peer Street ,Upper Riccarton,Christchurch,21 Peer Street,"",Christchurch,"",Major urban area,Secondary (Year 7-15),"",State : Integrated,Donations may be requested,"","","",Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,"",Bush Inn,Waimairi Ward,"","",-43.528309,172.567569,No,411,2025-04-01T00:00:00,830,632,104,72,156,23,13,28,0.22,All students taught in English,No,No,Open,1918-01-31T00:00:00
2270,3276,Amberley School,03-3148309,03-3148709,"","",http://www.amberley.school.nz,2 Lawcocks Road ,"",Amberley,2 Lawcocks Road,"",Amberley,"",Small urban area,Full Primary,"",State,Donations may be requested,"","","",Hurunui District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Kaikōura,Te Tai Tonga,"",Amberley,South Ward,"","",-43.152379,172.723044,No,463,2025-04-01T00:00:00,212,183,32,5,11,4,1,0,0.85,All students taught in English,No,No,Open,1878-01-26T00:00:00
2271,3308,Carew Peel Forest School,03-6963556,03-6963793,"","",http://www.carewpeelforest.school.nz,1051 Ealing Montalto Road ,"",Carew,1051 Ealing Montalto Road,"",Carew,"",Rural other,Contributing,"",State,Donations may be requested,"","","",Ashburton District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,"",Ealing-Lowcliffe,Western Ward,"","",-43.960073,171.356948,No,415,2025-04-01T00:00:00,77,63,1,0,11,2,0,0,1.30,All students taught in English,No,No,Open,1904-01-26T00:00:00
2272,3313,Chertsey School,03-3022727,"","","",http://www.chertsey.school.nz,83 High Street ,Chertsey,Ashburton,83 High Street,"",Ashburton,"",Rural other,Contributing,"",State,Donations may be requested,"","","",Ashburton District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,"",Chertsey,Eastern Ward,"","",-43.804883,171.937640,No,507,2025-04-01T00:00:00,37,28,5,2,6,2,0,0,1.10,All students taught in English,No,No,Open,1878-01-26T00:00:00
2273,333,St Margaret's College,03-3792000,03-3655748,"","",http://www.stmargarets.school.nz/,12 Winchester Street ,Merivale,Christchurch,12 Winchester Street,"",Christchurch,"",Major urban area,Composite,"",Private : Fully Registered,Not applicable,"","","",Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,"",Merivale,Fendalton Ward,"","",-43.519096,172.622159,No,not applicable,2025-04-01T00:00:00,856,678,57,5,155,7,38,26,not applicable,All students taught in English,No,No,Open,1910-01-26T00:00:00
2274,3338,Tūora Fendalton School,03-3519788,"","","",http://www.fendalton.school.nz,168 Clyde Road ,Burnside,Christchurch,168 Clyde Road,"",Christchurch,"",Major urban area,Contributing,"",State,Donations may be requested,"","","",Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,"",Fendalton,Fendalton Ward,"","",-43.517081,172.591149,No,371,2025-04-01T00:00:00,392,216,43,13,163,19,4,13,0.16,All students taught in English,No,No,Open,1875-01-26T00:00:00
2275,334,Riccarton High School,03-3485073,03-3433354,"","",http://www.riccarton.school.nz,31 Vicki Street ,Sockburn,Christchurch,31 Vicki Street,"",Christchurch,"",Major urban area,Secondary (Year 9-15),"",State,Donations may be requested,"","","",Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,"",Upper Riccarton,Riccarton Ward,"","",-43.535895,172.566365,No,442,2025-04-01T00:00:00,1148,416,129,96,570,62,16,51,0.19,All students taught in English,No,No,Open,1958-02-04T00:00:00
